Author,Title,URL,Publish Date,Views,Rating,Keywords,Streams,FPS,Itag,Process
K3soju,3 STAR TRYNDAMERE CARRY IS MOST BUSTED SET 6.5 CHAMP?! | Teamfight Tactics Patch 12.4,https://www.youtube.com/watch?v=vYhPbR_dJLg,2022-02-16,77235,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6.5', 'set 6.5', 'tft season 6.5', 'tft set 6.5 guides', 'tft set 6.5 tierlist', 'teamfight tactics set 6.5', 'tft tips and tricks', 'tft set 6.5 meta', 'tft neon nights', 'tft tryndamere', 'set 6.5 tryndamere', 'tft trynd 3', 'tft chemtech']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
K3soju,NEW TFT SET 6.5 SILCO CARRY GIVES INSANE BUFFS TO ALLIES!! | Teamfight Tactics SET 6.5 PBE,https://www.youtube.com/watch?v=OTeP6uaVnL4,2022-02-01,190114,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6.5', 'set 6.5', 'tft season 6.5', 'tft set 6.5 guides', 'tft set 6.5 tierlist', 'teamfight tactics set 6.5', 'tft tips and tricks', 'tft set 6.5 meta', 'tft neon nights', 'tft silco', 'set 6.5 silco', 'tft striker', 'tft sivir', 'set 6.5 sivir']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
K3soju,3 STAR VIKTOR CARRY ONE SHOTS ENTIRE ENEMY TEAM WITH ONE ULT!! | Teamfight Tactics Patch 12.2,https://www.youtube.com/watch?v=TuG25H8ltic,2022-01-30,103543,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft viktor 3', 'set 6 viktor', '3 star viktor', 'tft mercenary', 'tft 5 mercs']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,7 CHEMTECH JINX CARRY FROM 5 MERCENARY HIGHROLL OPENER!! | Teamfight Tactics Patch 12.2,https://www.youtube.com/watch?v=4AC24gcIonU,2022-01-28,69364,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft mercenary', 'tft jinx', 'set 6 jinx', 'tft chemtech', 'tft twinshot', 'tft scrap']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
K3soju,3 STAR TALON WITH 5 IMPERIAL ALL FOR ONE TYRANT BUFF!! | Teamfight Tactics Patch 12.2,https://www.youtube.com/watch?v=bp6jP2P0-U0,2022-01-27,84532,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft talon', 'set 6 talon', 'tft talon 3', '3 star talon', 'tft 5 imperial']","<Stream: itag=""397"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""av01.0.04M.08"" progressive=""False"" type=""video"">",30,397,TRUE
K3soju,3 STAR BODYGUARD SION UNKILLABLE FRONTLINE TANK WITH INSANE CC!! | Teamfight Tactics Patch 12.2,https://www.youtube.com/watch?v=MFppJ1-GWao,2022-01-26,71867,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft sion', 'set 6 sion', '3 star sion', 'tft sion 3', 'tft colossus', 'tft imperial']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
K3soju,3 STAR JHIN WITH 4 CLOCKWORK ATK SPD BUFF!! | Teamfight Tactics Patch 12.2,https://www.youtube.com/watch?v=i98BTaAV5EM,2022-01-24,83657,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', '3 star jhin', 'tft jhin 3', 'tft jhin', 'set 6 jhin', 'tft clockwork', 'tft sniper']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
K3soju,3 STAR SWAIN WITH 5 IMPERIAL ONE-SHOTS ENTIRE ENEMY TEAM!! | Teamfight Tactics Patch 12.2,https://www.youtube.com/watch?v=NRD52MIt2ow,2022-01-23,127187,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft swain', 'set 6 swain', 'tft swain 3', '3 star swain', 'tft 5 imperial']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
K3soju,7 SYNDICATE 3 STAR AP CRIT BRAUM FRONTLINE ONE-SHOT ULT!! | Teamfight Tactics Patch 12.2,https://www.youtube.com/watch?v=7xk3-B2u4wg,2022-01-21,85954,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft braum', 'set 6 braum', 'tft braum 3', 'tft 7 syndicate', 'set 6 syndicate']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
K3soju,3 STAR KAI'SA ONE-SHOT ULT CARRY WITH 7 MERCENARY!! | Teamfight Tactics Patch 12.1,https://www.youtube.com/watch?v=UUzXNXkGqJA,2022-01-20,144837,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft kaisa 3', 'set 6 kaisa', '3 star kaisa', 'tft 7 mercenary', 'tft mutant']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
K3soju,3 STAR JHIN WITH 4 SNIPER INSANE DMG BUFF CARRIES DUO!! | Teamfight Tactics Patch 12.1,https://www.youtube.com/watch?v=wv9mpJd2BFw,2022-01-19,60649,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft jhin', 'tft jhin 3', 'set 6 jhin', '3 star jhin', 'tft clockwork', 'tft sniper']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
K3soju,3 STAR BRAUM UNKILLABLE TANK FRONTLINE STALLS FOR DUO!! | Teamfight Tactics Patch 12.1,https://www.youtube.com/watch?v=uUfyjGNPHIo,2022-01-18,69131,,"['tft best moments', 'tft funny moments', 'tft challenger', 'tft ranked', 'tft rank 1', 'tft guide', 'tft how to', 'tft tutorial', 'k3soju', 'tft k3soju', 'tft soju', 'soju', 'C9 Soju', 'best tft player', 'tft tierlist', 'tft tier-list', 'teamfight tactics', 'tft best comps', 'tft set 6', 'set 6', 'tft season 6', 'tft set 6 guides', 'tft set 6 tierlist', 'teamfight tactics set 6', 'tft tips and tricks', 'tft set 6 meta', 'tft gizmos and gadgets', 'tft braum', 'tft braum 3', 'set 6 braum', 'tft bodyguard', 'tft syndicate']","<Stream: itag=""135"" mime_type=""video/mp4"" res=""480p"" fps=""30fps"" vcodec=""avc1.4d401f"" progressive=""False"" type=""video"">",30,135,TRUE
